0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,label
-85.37859,-26.453876,-115.027145,-138.7976,166.41106,199.97926,80.602615,-96.210175,85.925224,-285.02505,-55.0385,155.03806,228.6875,52.171955,102.4942,-67.23955,-274.55707,183.81828,72.7226,-12.532292,-119.825516,5.735447,31.428076,-209.1101,6.9665565,98.82968,-57.012012,-148.64723,181.66794,-184.74869,-31.659513,-25.397827,-220.97562,-45.959198,-51.839222,-161.60167,-19.236567,-35.547318,56.86615,137.62001,367.7605,148.33264,-19.987234,-47.626545,74.868065,-45.812935,134.64267,-26.869495,127.83065,-5.860394,99.776855,124.029396,208.54707,70.51266,92.65453,77.77313,155.75537,-151.71725,0.6542688,98.35495,3.017963,-56.19217,96.886765,194.11241,-46.839436,25.91655,-115.950424,50.905716,-160.384,114.57444,-275.34683,78.629944,-20.081253,-7.6161184,-33.363533,89.64036,208.61761,4.820935,49.67656,15.790473,-56.98289,42.8415,36.563217,151.06209,-118.24146,164.32195,-55.745426,27.275558,-121.20062,120.72176,83.506676,80.51579,77.78818,90.27226,-158.54507,74.63201,-42.81201,-112.67456,-77.83822,-47.399475,-95.14753,-0.22982022,-19.197058,108.4253,-60.233456,-10.813583,-22.481451,-181.38857,-6.22808,108.35986,-123.76519,72.17715,-20.995283,20.812334,-141.47676,-251.90929,-72.441086,-8.052079,46.009342,-173.78633,-135.78441,-21.886896,55.793594,-17.552542,-216.16386,13.571827,153.22226,-8.358623,-46.446854,9.889893,198.04851,-215.89136,-6.0391674,138.53815,-80.24459,27.97045,-63.838585,-14.664205,-100.04706,-122.24205,100.22712,102.086876,-21.830585,-10.912993,56.451862,-80.23375,-61.273212,-126.16682,-50.54898,63.11591,-63.55852,-58.189323,-69.68274,103.21355,129.6659,-25.388527,-13.553746,-226.59329,98.44444,-94.056404,-30.5409,-101.22362,-70.21639,71.00908,-0.4914738,-46.074112,-24.303783,24.135702,180.88101,8.760422,27.728212,4.3180947,44.92836,-16.62334,42.825474,40.059498,-67.44131,235.58383,41.499176,-7.9617147,-46.20727,47.20628,-99.44788,-34.190514,-28.867565,7.0191164,128.06679,-56.63626,116.802246,-81.12627,-104.71288,-150.16582,-90.78175,70.58385,-78.14164,-146.46785,55.523945,-62.024292,107.726776,-129.57346,-78.11132,73.62512,177.96541,-93.00278,-46.714985,-107.9503,59.044453,52.588985,-105.80093,-90.790276,43.502346,-74.32697,89.37967,-24.17134,53.23737,68.11082,-0.13592422,-247.42874,52.350906,-57.997215,207.14243,76.92012,13.794076,-24.448853,13.014557,18.85124,203.83119,-68.52355,-61.59369,24.32329,97.94927,53.545593,-82.876076,27.4868,39.043633,52.235542,87.67283,-118.65275,-165.86537,112.88915,82.42047,6.7632666,176.9503,130.08054,165.43445,-174.51862,-63.082264,79.70054,103.421875,34.221966,-0.89625084,87.78546,46.547215,-59.664124,145.5439,21.08165,53.926174,39.226803,-65.99031,113.490425,43.25906,-21.223621,64.36689,144.30139,-293.03616,71.39356,53.98851,133.4939,223.48114,-8.715023,27.428856,177.98949,30.661945,-47.57434,121.13818,-21.140135,107.14613,-189.75435,-303.95667,-12.743071,-82.930885,-149.6199,124.40829,121.16016,26.864058,-90.28185,136.49554,101.30263,3.6915734,103.1298,-87.88286,-124.13553,-120.56783,52.096264,-13.659019,-115.5947,-64.41429,54.217693,-7.1646147,32.13138,135.14325,88.54735,-75.00209,102.613106,100.10433,-40.38029,-115.632126,-182.17465,4.3168397,-146.6725,35.253323,-340.47467,-68.0315,-11.991033,-125.85557,19.6416,-30.433884,91.398224,140.25383,23.407114,42.154644,-12.026742,243.63077,50.349598,-155.26108,-32.276047,158.70793,2.6610808,33.537716,-13.690327,-88.95026,-60.74033,112.3917,-67.66975,-218.91986,-0.1290564,82.77936,-86.36639,20.469486,-176.49034,-35.63292,13.604046,85.248795,133.87202,62.788998,-51.12943,-198.4461,-120.06478,-25.610607,-86.994736,-87.31459,-21.36409,174.2153,61.274788,-36.18734,75.25572,-24.173645,-105.76948,-248.13287,-18.166002,62.048244,98.64714,-80.768425,10.773969,44.74581,22.274847,-68.27097,7.4951544,212.09874,98.210045,220.83133,79.96274,-131.51973,-30.035618,-86.25028,115.47981,-284.00055,32.96198,-100.40134,45.791267,-107.08165,107.583206,-10.478796,10.16701,-65.83655,-131.80391,-199.36261,-207.97838,-215.87018,30.119055,47.138874,-16.957878,78.068756,-62.360886,42.810654,186.9255,88.103874,41.306,-2.6557589,182.56247,78.18453,-35.215034,-179.7979,-32.009754,16.882284,99.66025,-63.942783,-20.875494,76.361824,15.660537,-53.39477,-154.10298,-175.15073,42.69414,114.512,-16.389875,-164.15796,-16.412094,39.46222,-10.896797,49.46777,-18.106504,11.599583,84.6448,-28.980028,-158.84584,-4.9625134,121.2496,-70.16447,168.56592,65.17568,-165.11649,84.65526,-82.09604,-168.2706,-80.31261,-154.03441,19.243599,-83.03463,11.656676,-14.014492,-50.45448,-89.50467,16.270159,57.32375,-41.95246,77.673515,159.09004,-13.4223385,-59.627552,-133.91315,-80.59001,13.664513,-3.0705528,52.636925,-25.185299,-56.722927,117.23037,260.1625,62.04713,-56.369995,32.913906,-19.27272,-64.55916,12.543672,102.31418,92.06405,-34.5764,105.6425,21.61886,152.15369,-57.870426,-24.425823,-47.416683,-65.76589,-79.605736,51.551178,-0.44278786,-36.611588,147.21228,-35.701313,-94.11385,114.633156,47.33121,35.849583,-296.4922,53.72145,-232.98543,-85.99456,-192.18959,-15.945837,27.213793,-218.78769,32.1292,-42.513653,-43.022366,-9.670911,75.730125,-16.730616,-131.72763,-142.6648,3.3523483,-52.5461,78.49533,-281.33087,23.09841,107.30817,-143.9735,8.758464,-144.33838,-95.48767,-50.157146,0
-97.35694,-32.48304,-78.61624,-30.189812,156.53487,106.35294,22.285719,11.061374,-22.819061,-85.55875,-23.012445,-4.56237,72.72921,10.853293,28.836405,72.19175,-131.51237,7.3774934,60.58563,-21.148159,-43.64648,-63.114216,-53.32778,-87.70054,54.19577,54.836002,-82.31048,61.68518,56.347404,39.78721,-36.808056,14.961208,-185.12251,-91.01331,-21.819902,-41.32864,29.302544,-16.448874,82.5155,9.235572,113.32749,89.13066,42.38064,-67.15643,21.727558,-105.79528,82.92572,134.81137,114.59458,54.993183,44.1561,36.550667,48.225063,41.718925,169.70755,-1.0012503,70.63213,-69.40222,11.329762,6.462402,89.63048,-48.13712,-28.785305,112.86817,53.025154,18.183228,51.880905,-67.57658,-6.585754,81.633865,-175.51547,73.83292,24.462006,-18.28193,92.4681,-106.80496,17.238832,38.815613,-32.84676,21.890955,-36.87134,-39.297993,-19.200258,48.728813,-79.738365,-39.18758,-34.1355,-37.759502,-84.43996,63.44199,83.77403,70.145874,-1.812911,83.85038,-33.38083,137.16194,0.70385385,-57.159595,-60.616177,-2.6612673,-100.49228,51.075066,34.899837,-19.991888,-50.912724,-10.933203,47.997963,-69.79103,45.611156,103.72831,-59.11284,52.77772,-32.384777,-87.89907,-85.24549,-143.53581,82.0788,12.0181,106.64898,11.751955,-126.846275,111.44246,-26.51912,18.928553,-83.62322,60.205544,-22.667927,4.559016,2.7052689,113.82776,89.9867,-44.168003,-121.13591,87.49384,-5.8086395,-26.306086,-80.29109,-28.813957,-37.5239,17.776049,7.373953,6.945677,-60.112103,-16.159494,16.503918,-37.393448,-9.783118,78.39233,16.892044,2.8139176,-7.0842376,4.7606435,66.369736,65.410774,39.410824,7.4279847,-10.542609,-175.48288,53.808296,-101.548164,3.3221793,-0.9624226,-11.084244,-22.91258,-22.3693,-78.25421,29.630875,-86.11323,71.35122,118.47675,-0.4824046,-3.288114,-12.325993,-13.852596,50.682484,-75.05659,35.59322,37.339725,54.26646,25.348358,20.671152,40.8015,23.570208,-2.609025,-29.863604,-5.8089914,78.451164,-107.24239,9.274558,-22.472595,4.2087727,-88.55419,17.14866,36.92907,-31.51847,-89.39488,-20.237598,-9.368628,-53.349453,-32.94346,18.078632,81.5675,22.513647,-43.730263,54.55621,42.90648,54.00812,8.8799,-77.76507,-63.08615,75.37589,-15.169919,-35.492973,17.428513,21.605196,101.33033,14.31136,-87.322426,51.33227,-78.99979,52.748287,7.792494,47.032387,40.379482,18.544594,-46.681637,109.98202,-50.63412,18.459866,17.192457,86.77671,22.642248,-55.091797,3.694814,10.771274,-25.494705,-7.798335,-45.939617,30.62329,19.061901,24.36242,-55.84344,80.71309,70.71919,68.55926,-78.939156,-72.77129,-38.96228,-3.4636035,28.183844,3.7894068,78.44797,47.60492,-53.4615,93.68348,-5.313268,-2.5802782,114.27129,-29.085161,119.5068,87.00004,90.03381,76.357475,-15.62318,-134.67398,-23.73336,-2.285243,103.350555,75.72862,-46.458183,158.47665,-41.464867,8.426306,-44.924824,164.31812,55.52532,28.010235,-91.29606,-112.693695,18.635992,-55.66224,-51.430634,30.171734,96.16574,-0.4030788,32.463535,57.873093,75.06047,-1.0032241,-1.8072398,-107.20756,6.2025414,-66.12072,-84.34427,-106.47976,20.177753,-11.625942,-2.6827521,-2.2947533,45.598766,5.501422,78.07695,-84.66861,115.52019,67.65414,-20.696245,-14.957466,-162.55797,-46.197342,-131.94337,91.186386,-77.0141,32.346752,-91.04845,-56.445366,-1.3062239,-9.912621,25.530333,42.656574,94.45844,66.05328,-70.51291,118.03644,62.780704,-120.19951,15.963538,-2.9637184,79.54685,33.861973,119.516396,-21.117142,-21.820812,58.61475,-58.208008,6.378402,-20.841131,-20.209671,-62.99915,-113.08351,-42.99796,-51.135567,65.28311,37.268963,159.42091,12.706566,-23.170818,-158.87419,-87.506134,-10.91699,23.676275,-48.064903,55.75703,100.259056,70.2317,50.76956,86.72055,-7.2327905,-41.6102,-171.39792,41.03115,41.978596,92.00928,24.32275,-38.127758,16.499012,-36.479233,18.100863,38.461174,106.42201,-9.276671,19.424986,92.80038,-77.36356,43.975834,20.872816,37.659714,-120.10871,52.161396,16.155363,12.697635,-129.2072,23.76792,-21.513266,109.347275,-112.257034,-29.649536,-99.52736,-75.56855,-122.82294,26.072561,32.531918,82.53796,23.488705,20.196547,14.477297,106.47951,-50.453423,1.954606,35.74794,57.03873,-21.41408,70.94185,-198.93549,21.820332,-55.312073,35.697826,45.686516,56.35003,24.374403,-114.09459,3.9244578,-76.78897,-74.266266,-36.150307,-1.5596055,69.43747,-70.88342,20.570896,54.248962,-61.766525,35.949085,-71.30013,45.925995,-22.369562,59.80418,-60.97234,-23.558008,76.91822,-11.968788,75.63029,-3.2207556,-107.505264,114.29186,2.7478836,-38.997288,80.15904,-28.275621,5.6108904,-52.80173,-12.474956,0.5624809,-26.255205,-77.84623,-37.23109,-61.622066,-6.310156,-27.859287,-21.353819,-14.235933,-129.89967,-57.59665,-22.038776,-13.45343,15.074959,64.14524,14.113194,45.844254,133.1485,225.14713,36.790306,-3.1119616,-13.203454,5.837318,-11.235396,25.150223,26.618565,47.459328,49.832806,-31.655268,47.011227,118.75858,-69.47476,26.313383,-18.349775,-46.504868,-65.801765,47.943375,-40.893368,181.00351,13.156375,-35.764614,-19.829016,113.03172,119.335236,63.114285,-176.09744,13.225645,-99.915474,-5.1367188,-130.19424,18.524853,36.087337,-120.49684,7.181191,56.367714,61.781406,-66.997375,-8.083434,-8.440347,-73.3957,-95.27728,60.056538,70.582726,34.899384,-122.08869,77.50075,-6.172956,-28.248577,-5.1332216,-39.486004,-141.82729,-140.07974,0
43.674377,30.204302,8.241991,20.262623,-69.79809,-31.135002,48.405716,75.818306,12.884975,21.740156,-51.566105,-3.5401604,127.30183,-55.62254,155.83665,74.24443,88.26368,17.921968,-43.882355,118.71998,-6.802985,21.284657,4.0863237,28.201185,36.68491,-46.150436,-15.1595955,44.00905,-64.68512,-62.20117,-72.17122,-116.6989,-80.66364,47.68689,-45.752037,85.53813,-6.869136,20.771841,40.499985,22.337608,193.87729,40.887917,-24.869299,-49.744827,-17.460667,-16.29046,-147.36598,41.14624,-43.480007,-2.1026807,13.582635,37.900978,52.842983,-81.603294,45.574078,62.89239,-38.19216,-0.5945744,13.137446,109.20715,-25.496841,1.8141197,-76.701416,44.264824,-45.550285,73.16493,16.088903,-5.180383,17.517567,-4.774278,-7.196006,85.949196,-94.73117,-35.09653,33.133255,-32.374844,-52.543655,37.2461,79.343994,-6.5545554,21.191414,-13.999925,-167.93707,36.63663,-39.701756,-27.135605,-38.701645,62.641823,17.964895,25.645393,-78.401825,-16.210215,-13.385293,-56.59542,66.98758,-0.26765466,-38.153297,13.622364,36.330307,19.681433,3.04812,17.326073,79.61828,121.335594,-31.624996,77.19593,1.6180747,-35.06652,138.86061,144.75809,75.691414,3.009862,51.296574,50.813465,40.781,-58.076183,7.2998457,18.495598,-128.35092,27.847134,87.8307,-6.996714,-65.32614,12.988183,-0.8651168,20.062801,-35.60753,59.103226,144.5071,48.13789,-45.88072,-23.058382,-42.42388,-109.04437,-108.47328,-37.64938,20.901932,-59.1037,44.2507,-29.68209,-25.839647,43.39852,73.60437,-160.33218,54.038254,55.782204,-10.522214,-11.106558,45.959087,83.020096,-20.649454,28.464722,-16.085766,20.950409,-45.484936,73.445564,11.0375395,78.36601,-108.638794,-88.50452,71.788445,-19.81274,50.424717,6.708784,128.2486,-28.409575,-72.69005,-171.06784,-45.063957,-27.301264,-80.26255,49.656597,22.281034,-0.15098931,-26.910837,-129.61346,16.243572,37.06085,60.17015,6.7161303,-28.085758,-88.766716,32.961628,-17.746399,-60.84499,69.2788,107.3827,29.737099,-79.46974,-38.167572,24.574297,31.243279,-9.456364,-25.053524,23.152569,-121.52831,-40.574093,-0.47401613,95.35805,-53.033607,-0.06568505,118.776474,4.221952,-41.61197,15.582388,21.014528,80.84516,-48.324017,-125.67455,-58.659485,17.709185,176.83739,-41.77102,-67.49961,11.788734,90.010574,21.307741,-35.68376,-69.56341,-3.106542,13.122721,-36.37163,-99.247505,-30.110151,-4.0164714,-109.9206,22.40908,-54.548973,-120.3088,20.072805,7.5135784,28.68987,-13.364379,51.962658,98.70402,-55.17594,22.41458,1.829765,18.181376,-127.50573,-29.185513,30.015211,-149.46477,-0.9420675,-72.51858,60.606094,-15.58238,18.089386,-70.41395,60.953224,24.701458,-3.758648,-49.960743,57.543583,-42.237602,76.27229,35.787407,-80.10239,-30.242996,-57.47346,-84.09562,16.93285,-23.758863,136.03134,-40.6871,32.147324,-74.53073,-103.32149,14.565462,-7.361091,164.86382,-62.62488,67.60432,-78.335434,-82.93037,30.48077,-73.68545,92.30942,6.849182,-92.19627,-135.56052,-48.10608,-123.982155,22.398216,-20.491995,41.445614,-31.899294,60.866592,-5.9172525,62.807846,-4.6226473,31.28508,-69.517555,0.2247802,18.097788,-32.008312,-45.811543,-50.652107,21.477854,2.801422,-42.669636,167.9613,-11.8898735,-19.934978,21.398804,-124.50486,21.207369,73.58747,-4.755979,-127.65695,-12.497518,-31.037525,-48.517597,55.05958,37.323704,34.483253,-140.4836,-58.1282,73.882515,-45.313046,-19.053751,76.57228,-51.733906,-7.931933,-11.52927,54.598103,-81.31065,-68.088135,23.624758,5.0974226,34.801792,34.343494,-110.23107,-81.85163,-26.622347,-64.116455,19.267893,-189.80743,48.377243,-4.444029,30.145235,146.15324,48.63469,-19.682116,45.812298,29.122469,-115.42553,-49.219334,92.41788,-50.926323,-4.149383,-84.219406,-34.81642,-97.3417,-84.12907,4.4118714,86.65563,12.096843,137.27725,80.517044,-132.63846,-2.9565825,-87.38771,-15.7852125,-140.40134,-11.185867,29.521051,1.7987306,-10.034596,-6.7818384,-41.71562,42.716522,32.1411,143.15265,7.938671,21.617836,64.12967,-62.34464,6.151786,25.696114,28.843517,120.89734,52.485283,15.259853,-10.415124,15.740545,-58.374046,-84.918106,-3.5051186,-53.74771,32.75937,23.918858,-48.554207,-96.88095,56.814194,115.158325,-14.662126,35.90766,-47.27364,30.984016,-60.441532,96.4345,33.47515,130.96945,-10.549706,38.620415,-117.763916,42.91656,-58.91469,-21.242512,-68.60911,-58.686924,-41.78955,20.917427,-29.315544,76.63917,28.56951,75.08274,2.3371727,117.14933,-77.841736,74.69412,61.423534,84.43337,53.71506,14.292842,53.350346,47.84373,-74.895744,4.6153984,-32.102215,-19.217667,107.76075,47.034782,69.70104,-26.663685,-49.966564,41.036877,-28.777342,-36.452568,-102.50208,97.40897,1.018459,14.371271,-49.13155,8.405113,-15.760675,-122.648735,1.1104674,-6.0741944,16.341536,-24.671047,57.552303,-45.995796,-24.687048,-33.60718,-72.57371,65.38038,-58.629765,-41.218937,-18.365265,-56.661755,-134.5735,-102.506905,-72.79511,-139.0508,-48.09755,-63.614635,-19.701052,-11.815451,-88.03662,-98.19921,-95.652336,53.091244,-3.8210227,88.518585,-100.51271,20.550087,-15.294579,-84.613914,7.3442187,-75.12509,-6.9746733,-23.923183,-43.25117,-75.16816,-58.162155,-53.56445,-3.6391885,-6.084527,50.9839,-15.808658,0.49213862,21.577364,14.0028,-141.68135,-23.309383,43.022858,83.15093,-47.54475,169.18379,30.88493,22.005987,-93.61868,-102.48521,68.88934,-32.923622,46.512966,68.70126,-98.262924,-13.946542,-63.18869,0
-98.03509,76.011604,-5.3751965,-16.022774,2.689477,10.654656,84.39904,16.075895,-95.522446,-71.43827,43.398106,24.801964,28.70313,-5.6792994,-13.50555,57.79437,-42.96141,-146.23071,-24.85551,66.8417,-112.38904,123.69813,76.8074,-136.41792,-13.313087,-86.998726,-36.918793,3.010029,-45.251957,30.985498,-57.869766,18.24723,-35.69337,-1.7576847,-122.03197,47.703346,-85.9365,-56.851334,-110.7522,58.13904,33.24753,115.452156,-93.78912,16.286242,44.58163,18.104208,-23.156235,7.748833,11.361585,-143.73409,-16.018042,36.602608,-9.288616,-1.1014258,87.85895,-59.818207,-31.990484,-54.802048,48.389095,98.14463,-6.7370076,101.43441,5.0448976,18.526814,-4.652877,15.924485,11.041069,-51.850143,-55.316277,39.955532,7.845784,14.199077,12.245484,-67.791435,57.867577,11.7873335,4.462427,36.545006,-49.69688,-34.998016,-27.870857,-20.656479,-97.46946,-23.129799,-21.725334,-191.63202,60.78456,-75.13186,-5.822616,8.553777,-120.70236,-36.1545,63.404465,-36.999535,36.485348,-77.769585,-19.673222,53.234524,-2.6385224,-20.04263,-5.878594,4.036995,21.19481,-4.2097383,-3.0095794,87.43181,-27.271036,-158.79088,-29.885761,38.089985,29.074636,66.37786,84.6457,-71.653015,-16.556665,71.77888,12.182101,71.84962,-62.18733,207.83017,-40.098843,-38.81064,-81.12811,19.13585,-32.126976,-10.950008,-10.392312,1.3840169,73.71976,54.6712,-37.88615,-8.511323,16.950764,82.93205,-71.728615,-5.0066857,14.031387,-65.69447,-12.187243,-138.99277,-35.72069,-26.236422,32.035423,-66.272255,77.31518,39.130478,-0.32175314,26.864244,24.948303,-11.125448,-15.6385145,138.91777,-56.273685,22.640186,33.327335,69.193016,77.56218,66.27821,-8.176006,-11.783697,62.992565,-89.52505,-54.94473,61.375923,-5.870628,-19.906305,12.127278,30.356838,-62.034023,-47.920544,52.27336,42.130463,2.4964185,-46.36754,6.623216,-1.4043794,-90.32969,9.831312,53.719925,26.983704,-129.73047,-46.68885,5.497839,-70.70759,-101.62429,40.04839,167.15297,-29.431068,33.53114,-63.906303,-45.910164,37.774883,-60.680153,-24.3286,108.40535,-31.01473,-1.015865,-26.471956,3.6974478,-25.620565,35.950016,42.59724,72.57877,18.91497,-71.9543,-8.321907,-61.908653,2.2221913,30.70158,-107.702896,54.761642,157.85303,-31.553604,50.21977,-45.61574,90.450424,76.650764,-34.83721,39.173096,-33.04366,-36.68829,3.2150705,-92.95754,96.42206,-81.24768,-26.604822,-100.9612,-14.338827,39.00396,-129.91676,-52.21178,-17.615633,-155.58461,91.54524,-3.6971142,-0.20529935,48.19198,9.631802,-23.656267,60.24485,-46.76229,19.866825,-62.6919,-11.988557,-64.086754,100.54174,31.69002,71.13371,-52.683517,-53.338043,-99.72789,37.736355,-35.713318,47.031433,-104.84698,50.779976,49.392715,151.26228,78.38101,49.165245,-47.801884,-24.395832,65.389,40.434174,-64.448044,40.401623,-98.59522,44.90913,17.761873,-36.60105,74.27862,-63.26408,12.216253,-25.125957,20.40004,16.884491,16.485458,-43.569096,67.17187,-87.193985,-138.62119,-29.371864,-31.231848,88.261475,126.502556,-32.07355,12.444845,118.47846,-42.443363,61.178925,-0.8175458,26.051815,119.753525,3.0962172,-12.930853,9.749851,58.152626,-64.67288,-84.30631,-59.60716,-46.035583,16.272629,-80.98339,-2.4881139,103.84531,56.792885,40.364426,32.962025,-10.10547,3.1346397,55.7572,-3.6175597,-31.448233,-14.329202,7.581289,119.66916,13.546173,-51.192497,96.289696,96.22255,-93.0868,-3.3723996,-122.2617,9.327587,45.757885,-8.224145,26.47897,-14.267993,11.611786,-154.5504,-73.175865,-65.97132,35.316715,-42.638218,-75.930725,-0.1171183,-89.27374,-122.563644,16.19522,-31.117098,6.61427,-0.4307056,27.61499,34.506447,47.548233,-20.75842,-6.914595,-70.318504,-14.773308,-129.5484,50.772583,-37.56612,8.016477,-60.342484,-54.09339,22.527489,-19.316675,10.135463,99.27709,17.411325,-95.63039,-77.949036,-0.26754394,16.853134,-32.295265,-113.92486,79.75625,-75.81162,-27.26895,20.655298,34.58013,64.95581,20.161976,-13.473006,-76.81489,-17.754997,-48.325054,-23.131691,-10.441315,-49.160847,-59.69443,-18.66401,-70.67612,29.987295,-43.22301,-13.671892,-73.021866,-159.71838,-119.58398,44.261875,31.83958,-40.72169,-46.95352,-57.173717,100.9888,-64.92327,16.081879,57.693962,-9.865582,20.043446,-78.8793,46.29129,143.66574,92.31793,-0.7500086,4.678987,-128.00505,14.435194,-56.908558,47.032646,50.34268,4.6291466,-82.26152,4.3666077,21.87023,45.543697,87.12694,44.616894,25.989601,-4.4400406,29.987173,36.655987,-24.205975,13.173751,-49.366936,-17.692163,36.783947,-61.52534,22.012905,38.99512,-37.834385,-40.292107,2.6345162,48.240814,0.44579706,58.3207,72.60975,-51.648304,39.776543,-73.2848,30.292904,-9.244226,-21.873775,0.20221162,-18.48878,-28.232216,89.29941,55.0791,33.088924,-67.843636,32.177597,21.223845,95.7181,-9.553261,82.27103,-4.092184,58.382023,-65.54291,-53.662315,36.136784,-82.237114,33.32896,-4.8188004,-82.818794,-20.749249,-72.54434,-55.37663,-58.786617,53.87914,-25.139015,-47.115505,-78.64403,-42.836384,-79.92075,-51.040215,51.59369,61.8773,-34.82339,-55.934044,-85.00831,52.90271,25.351181,-15.171782,-17.962955,-100.3213,33.094242,55.412754,-110.2104,75.55264,74.30595,45.020256,-38.056877,-39.821217,68.879105,-108.61529,-46.3102,30.774021,39.254173,66.02056,105.118126,2.5121238,-7.0468254,-5.1690426,5.8288274,-55.4948,64.540375,-33.07332,48.96575,22.767706,38.518665,-15.146138,-72.763985,0
